"label_all","category","cb_all","title1","date","news","urls","label_pred","nr"
4556,"기타","광주은행","美 국채금리 하락에 은행주 약세",2018-04-03,"[이데일리 최정희 기자] 무역분쟁 우려 등에 안전자산 선호심리가 강해지면서 미국 10년물 국채금리가 2.7% 초반대로 하락하자 은행주가 약세를 보이고 있다. 3일 마켓포인트에 따르면 KB금융(105560)은 이날 오전 9시 24분 현재 전 거래일보다 2.52% 하락 거래되고 있다. 신한지주(055550)는 1.87%, 하나금융지주(086790)는 2.45% 하락중이다. 우리은행(000030)은 2%대, 기업은행(024110), 광주은행(192530), 제주은행(006220)도 1%대씩 하락하고 있다. 간밤 미국 10년물 국채금리는 2.738%까지 하락했다. 3월 28일 2.7%대 내려간 이후 하락폭이 커지고 있다. 구혜영 NH투자증권 연구원은 최근 보고서에서 “미국채 금리는 트럼프발 통상정책 불확실성에 안전자산 선호심리가 자극되고 있는데다 단기 금융시장의 리브-OIS스프레드 확대로 조달 시장의 유동성 경색 가능성이 제기된 영향”이라고 밝혔다. 다만 스프레드 확대는 리보금리 폐지에서 비롯된 시장의 구조적인 문제이므로 유동성 경색으로 확대될 가능성이 낮고, 글로벌 통화정책에 대한 불확실성도 점진적으로 해소될 전망이라 미국채 금리의 하방경직성은 강화될 것으로 예상됐다.최정희 (jhid0201","https://finance.naver.com/news/market_special_read.nhn?article_id=0004070152&office_id=018&type=title&keyword=","기타",1
14554,"제도적이슈","신한지주","은행株, 8·2부동산 대책 우려에 일제히 하락",2017-08-03,"[이데일리 윤필호 기자] 은행주가 일제히 하락세다. 정부가 8·2부동산 대책으로 내놓은 규제에 따른 실적 악화 우려로 보인다.3일 BNK금융지주(138930)를 비롯해 기업은행(024110) KB금융(105560) 신한지주(055550) 등 은행관련주는 전 거래일 대비 일제히 하락했다.이는 정부의 8·2부동산대책으로 은행의 실적 악화 가능성이 제기됐기 때문이다. 정부는 다주택자에 대한 규제 강화를 내세워 투기지역 내 총부채상환비율(LTV)과 담보인정비율(DTI) 규제를 강화했다. 또 주택담보대출 회수까지 제한했다. 그러자 금융권에서는 가계대출이 감소로 인한 수익 악화 우려가 제기됐다.하지만 전문가들은 실제로 악화 가능성이 낮다고 지적했다. 최정욱 대신증권 연구원은 “대책 발표로 당분간 은행 외형 성장은 더욱 둔화되겠지만 수익성에 미치는 영향은 미미할 것”이라고 판단했다.원재웅 NH투자증권 연구원은 “정부의 8·2 부동산 대책으로 투기과열지구와 투기지역 주택담보대출인정비율(LTV)과 총부채상환비율(DTI)이 각각 40%로 낮아지고 주택담보대출이 이미 1건 있으면 10%포인트 더 낮아진다”며 “이는 부동산 투기 자체를 막겠다는 의도”라고 설명했다. 이어 “부동산 대책으로 단기적으로 주택담보대출 규모는 줄어들 수밖에 없으나 은행산업에 미치는 영향은 제한적”이라며 “은행은 작년 11월부터 금융당국 규제에 맞춰 가계대출을 줄여왔고 이를 상쇄하기 위해 중소기업(소호 포함) 대출을 늘리고 있는 상황”이라고 강조했다.윤필호 (nothing","https://finance.naver.com/news/market_special_read.nhn?article_id=0003889738&office_id=018&type=title&keyword=","제도적이슈",1
13556,"기타","신한지주","北핵실험 소식에 삼성電·SK하이닉스↓..시총상위株 '약세'",2017-09-04,"[이데일리 오희나 기자] 북한의 핵실험으로 한반도 지정학적 리스크가 고조되면서 삼성전자, SK하이닉스 등 시가총액 상위주들이 동반 약세를 보이고 있다. 4일 오전 9시8분 현재 삼성전자(005930)는 전거래일보다 1.42%(3만3000원) 내린 229만1000원에 거래되고 있다. 같은 시간 SK하이닉스(000660)는 전장보다 1.75%(1200원) 내린 6만7500원, 현대차(005380)는 전거래일보다 1.40%(2000원) 내린 14만1000원을 기록중이다.  이외에 POSCO(005490) 한국전력(015760) LG화학(051910) 신한지주(055550) NAVER(035420) SK텔레콤(017670) 등 시가총액 상위종목 대부분이 1~3%대 하락세를 보이고 있다. 전날 북한은 전날 6차 핵실험을 감행했다. 기상청은 3일 낮 12시 29분 북한 함경북도 길주군 풍계리 지역에는 규모 5.7로 추정되는 인공지진이 발생했다고 밝혔다. 이는 지난해 5월 북한의 5차 핵실험으로 발생한 인공지진보다 5~6배 큰 수준이다. 김병연 NH투자증권 수석연구원은 “북핵리스크가 레드라인에 가까워졌다는 점에서 과거와는 다를 수도 있다”며 “결국 미국과 중국의 대응이 중요한데 미국과 중국은 9월과 10월 자국내 중요 이벤트가 존재한다는 점에서 극단적인 선택을 할 가능성은 적다”고 전망했다이어 “과거와 유사한 경우라면 코스피는 단기 변동성 확대에 그칠 것”이라고 판단했다.오희나 (hnoh","https://finance.naver.com/news/market_special_read.nhn?article_id=0003914572&office_id=018&type=title&keyword=","기타",1
12652,"제도적이슈","신한지주","은행주, 연체금리 규제 리스크 부각에 3%대 급락",2017-09-26,"[이데일리 최정희 기자] 은행주가 금융당국의 연체금리 규제 리스크에 3%대 급락하고 있다. 26일 마켓포인트에 따르면 이날 오전 9시 44분 현재 코스피 상장 은행주가 3.56% 하락하고 있다. 우리은행(000030)과 기업은행(024110)이 3%대 하락중이고 광주은행(192530)과 제주은행(006220)도 2%대 하락세다. 은행지주회사인 KB금융(105560)과 신한지주(055550)는 각각 4%대, 3%대 하락중이다. 하나금융지주(086790)는 무려 5%대 하락하고 있다. 메리츠종금증권은 이날 보고서에서 “전일 금융당국이 ‘소비자 중심 금융개혁 우선 추진과제’를 발표했는데 이중 연체금리 산정체계가 포함됐다”며 “현재 4대 시중은행의 평균 가계대출 연체율은 0.24%(6월말)로 연체금리 인하에 따른 수익성 훼손은 극히 제한적일 것으로 보이지만 규제 리스크 부각에 은행주 투자심리가 위축될 것”이라고 밝혔다. 실제로 이날 외국인투자자들은 하나금융지주와 신한지주를 각각 26억원, 19억원 가량 순매도하고 있다. 우리은행도 17억원 가량 팔아치우고 있다.최정희 (jhid0201","https://finance.naver.com/news/market_special_read.nhn?article_id=0003932261&office_id=018&type=title&keyword=","제도적이슈",1
9590,"기타","신한지주","SKT·KT&G; 등 고배당株 급락..`오늘은 배당락일`",2017-12-27,"[이데일리 김대웅 기자] 대표적 고배당주로 꼽히는 종목들이 배당락 효과로 줄줄이 급락세다.27일 오전 9시24분 현재 SK텔레콤(017670)은 전일 대비 4.1% 급락 중이고 KT&G;(033780)는 3.8% 내리고 있다.신한지주(055550) 한국전력(015760) SK이노베이션(096770) 등도 이날 장 초반 2~3%대 빠지고 있다.올해 마지막 거래인은 28일이기 때문에 이날까지 결제가 되려면 이틀 전까지 주식을 사야 하므로 26일이 배당기준일이 된다. 다음날인 27일은 배당락일이고 배당기준일이 경과해 배당금을 받을 권리가 없어지는 것을 말한다.김대웅 (daxiong","https://finance.naver.com/news/market_special_read.nhn?article_id=0003999931&office_id=018&type=title&keyword=","기타",1
4556,"기타","신한지주","美 국채금리 하락에 은행주 약세",2018-04-03,"[이데일리 최정희 기자] 무역분쟁 우려 등에 안전자산 선호심리가 강해지면서 미국 10년물 국채금리가 2.7% 초반대로 하락하자 은행주가 약세를 보이고 있다. 3일 마켓포인트에 따르면 KB금융(105560)은 이날 오전 9시 24분 현재 전 거래일보다 2.52% 하락 거래되고 있다. 신한지주(055550)는 1.87%, 하나금융지주(086790)는 2.45% 하락중이다. 우리은행(000030)은 2%대, 기업은행(024110), 광주은행(192530), 제주은행(006220)도 1%대씩 하락하고 있다. 간밤 미국 10년물 국채금리는 2.738%까지 하락했다. 3월 28일 2.7%대 내려간 이후 하락폭이 커지고 있다. 구혜영 NH투자증권 연구원은 최근 보고서에서 “미국채 금리는 트럼프발 통상정책 불확실성에 안전자산 선호심리가 자극되고 있는데다 단기 금융시장의 리브-OIS스프레드 확대로 조달 시장의 유동성 경색 가능성이 제기된 영향”이라고 밝혔다. 다만 스프레드 확대는 리보금리 폐지에서 비롯된 시장의 구조적인 문제이므로 유동성 경색으로 확대될 가능성이 낮고, 글로벌 통화정책에 대한 불확실성도 점진적으로 해소될 전망이라 미국채 금리의 하방경직성은 강화될 것으로 예상됐다.최정희 (jhid0201","https://finance.naver.com/news/market_special_read.nhn?article_id=0004070152&office_id=018&type=title&keyword=","기타",1
14834,"기타","기업은행","비둘기 연준에 국채금리 하락..은행주 약세",2017-07-27,"[이데일리 최정희 기자] 은행 및 은행지주회사 주가가 급락하고 있다. 미국 연방준비제도(Fed, 연준)가 비둘기파적 성향을 보이면서 국채금리가 하락한 영향이다. 27일 마켓포인트에 따르면 이날 오전 9시 17분 현재 코스피 내 은행업 주가는 2.02% 하락하고 있다. 우리은행(000030)과 기업은행(024110)은 각각 2.05%, 1.60% 하락중이다. 광주은행(192530)도 2.48% 떨어지고 있다. 시가총액 상위 종목인 KB금융(105560)도 1.83% 하락하고 있다. 신한지주(055550)는 0.94%, 하나금융지주(086790)도 1.35% 떨어지고 있다. 미국 연방준비제도(Fed, 연준)가 26일(현지시간) 이틀에 걸친연방공개시장위원회(FOMC) 회의에서 금리를 동결한 후 비둘기적 성향을 보인 탓에 미국 국채 금리가 하락했다. 미국 2년만기 금리는 전일보다 0.035%p 하락했고 10년물 금리는 0.043%p 떨어졌다.최정희 (jhid0201","https://finance.naver.com/news/market_special_read.nhn?article_id=0003884187&office_id=018&type=title&keyword=","기타",1
14554,"제도적이슈","기업은행","은행株, 8·2부동산 대책 우려에 일제히 하락",2017-08-03,"[이데일리 윤필호 기자] 은행주가 일제히 하락세다. 정부가 8·2부동산 대책으로 내놓은 규제에 따른 실적 악화 우려로 보인다.3일 BNK금융지주(138930)를 비롯해 기업은행(024110) KB금융(105560) 신한지주(055550) 등 은행관련주는 전 거래일 대비 일제히 하락했다.이는 정부의 8·2부동산대책으로 은행의 실적 악화 가능성이 제기됐기 때문이다. 정부는 다주택자에 대한 규제 강화를 내세워 투기지역 내 총부채상환비율(LTV)과 담보인정비율(DTI) 규제를 강화했다. 또 주택담보대출 회수까지 제한했다. 그러자 금융권에서는 가계대출이 감소로 인한 수익 악화 우려가 제기됐다.하지만 전문가들은 실제로 악화 가능성이 낮다고 지적했다. 최정욱 대신증권 연구원은 “대책 발표로 당분간 은행 외형 성장은 더욱 둔화되겠지만 수익성에 미치는 영향은 미미할 것”이라고 판단했다.원재웅 NH투자증권 연구원은 “정부의 8·2 부동산 대책으로 투기과열지구와 투기지역 주택담보대출인정비율(LTV)과 총부채상환비율(DTI)이 각각 40%로 낮아지고 주택담보대출이 이미 1건 있으면 10%포인트 더 낮아진다”며 “이는 부동산 투기 자체를 막겠다는 의도”라고 설명했다. 이어 “부동산 대책으로 단기적으로 주택담보대출 규모는 줄어들 수밖에 없으나 은행산업에 미치는 영향은 제한적”이라며 “은행은 작년 11월부터 금융당국 규제에 맞춰 가계대출을 줄여왔고 이를 상쇄하기 위해 중소기업(소호 포함) 대출을 늘리고 있는 상황”이라고 강조했다.윤필호 (nothing","https://finance.naver.com/news/market_special_read.nhn?article_id=0003889738&office_id=018&type=title&keyword=","제도적이슈",1
12652,"제도적이슈","기업은행","은행주, 연체금리 규제 리스크 부각에 3%대 급락",2017-09-26,"[이데일리 최정희 기자] 은행주가 금융당국의 연체금리 규제 리스크에 3%대 급락하고 있다. 26일 마켓포인트에 따르면 이날 오전 9시 44분 현재 코스피 상장 은행주가 3.56% 하락하고 있다. 우리은행(000030)과 기업은행(024110)이 3%대 하락중이고 광주은행(192530)과 제주은행(006220)도 2%대 하락세다. 은행지주회사인 KB금융(105560)과 신한지주(055550)는 각각 4%대, 3%대 하락중이다. 하나금융지주(086790)는 무려 5%대 하락하고 있다. 메리츠종금증권은 이날 보고서에서 “전일 금융당국이 ‘소비자 중심 금융개혁 우선 추진과제’를 발표했는데 이중 연체금리 산정체계가 포함됐다”며 “현재 4대 시중은행의 평균 가계대출 연체율은 0.24%(6월말)로 연체금리 인하에 따른 수익성 훼손은 극히 제한적일 것으로 보이지만 규제 리스크 부각에 은행주 투자심리가 위축될 것”이라고 밝혔다. 실제로 이날 외국인투자자들은 하나금융지주와 신한지주를 각각 26억원, 19억원 가량 순매도하고 있다. 우리은행도 17억원 가량 팔아치우고 있다.최정희 (jhid0201","https://finance.naver.com/news/market_special_read.nhn?article_id=0003932261&office_id=018&type=title&keyword=","제도적이슈",1
4556,"기타","기업은행","美 국채금리 하락에 은행주 약세",2018-04-03,"[이데일리 최정희 기자] 무역분쟁 우려 등에 안전자산 선호심리가 강해지면서 미국 10년물 국채금리가 2.7% 초반대로 하락하자 은행주가 약세를 보이고 있다. 3일 마켓포인트에 따르면 KB금융(105560)은 이날 오전 9시 24분 현재 전 거래일보다 2.52% 하락 거래되고 있다. 신한지주(055550)는 1.87%, 하나금융지주(086790)는 2.45% 하락중이다. 우리은행(000030)은 2%대, 기업은행(024110), 광주은행(192530), 제주은행(006220)도 1%대씩 하락하고 있다. 간밤 미국 10년물 국채금리는 2.738%까지 하락했다. 3월 28일 2.7%대 내려간 이후 하락폭이 커지고 있다. 구혜영 NH투자증권 연구원은 최근 보고서에서 “미국채 금리는 트럼프발 통상정책 불확실성에 안전자산 선호심리가 자극되고 있는데다 단기 금융시장의 리브-OIS스프레드 확대로 조달 시장의 유동성 경색 가능성이 제기된 영향”이라고 밝혔다. 다만 스프레드 확대는 리보금리 폐지에서 비롯된 시장의 구조적인 문제이므로 유동성 경색으로 확대될 가능성이 낮고, 글로벌 통화정책에 대한 불확실성도 점진적으로 해소될 전망이라 미국채 금리의 하방경직성은 강화될 것으로 예상됐다.최정희 (jhid0201","https://finance.naver.com/news/market_special_read.nhn?article_id=0004070152&office_id=018&type=title&keyword=","기타",1
12695,"기타","SDN","태양광株, 미국 세이프가드 발동 우려에 동반 급락",2017-09-25,"[이데일리 이후섭 기자] 미국의 태양광 산업 관련 세이프가드 발동 우려감에 태양광주(株)가 동반 급락세다.25일 오전 9시37분 현재 한화케미칼(009830)은 전거래일 대비 2650원(7.44%) 내린 3만2950원에 거래되고 있다. 웅진에너지(103130)도 12.16% 떨어진 7730원을 기록 중이며 에스에너지(095910)와 SDN(099220)도 각각 8.97%, 8.68% 하락 중이다. 미국 국제무역위원회(ITC)는 지난 22일(현지시간) 해외에서 수입된 태양광 셀, 모듈로 인해 미국 산업이 피해를 입었다고 판정했다. 이에 오는 11월13일까지 도널드 트럼프 대통령에게 세이프가드 권고문을 제출할 예정이다. 세이프가드는 특정 품목의 수입 급증으로 미국의 해당 산업이 상당한 피해를 봤거나 피해가 우려될 경우 관세를 부과하거나 수입량을 제한하는 무역 규제다. 윤성노 대신증권 연구원은 이날 보고서를 통해 “세이프가드 발동시 미국의 태양광 모듈 수입가격은 두배 이상 상승, 수입산 모듈 수요가 급감할 것”이라고 내다봤다.이후섭 (dlgntjq","https://finance.naver.com/news/market_special_read.nhn?article_id=0003931363&office_id=018&type=title&keyword=","기타",1
12695,"기타","에스에너지","태양광株, 미국 세이프가드 발동 우려에 동반 급락",2017-09-25,"[이데일리 이후섭 기자] 미국의 태양광 산업 관련 세이프가드 발동 우려감에 태양광주(株)가 동반 급락세다.25일 오전 9시37분 현재 한화케미칼(009830)은 전거래일 대비 2650원(7.44%) 내린 3만2950원에 거래되고 있다. 웅진에너지(103130)도 12.16% 떨어진 7730원을 기록 중이며 에스에너지(095910)와 SDN(099220)도 각각 8.97%, 8.68% 하락 중이다. 미국 국제무역위원회(ITC)는 지난 22일(현지시간) 해외에서 수입된 태양광 셀, 모듈로 인해 미국 산업이 피해를 입었다고 판정했다. 이에 오는 11월13일까지 도널드 트럼프 대통령에게 세이프가드 권고문을 제출할 예정이다. 세이프가드는 특정 품목의 수입 급증으로 미국의 해당 산업이 상당한 피해를 봤거나 피해가 우려될 경우 관세를 부과하거나 수입량을 제한하는 무역 규제다. 윤성노 대신증권 연구원은 이날 보고서를 통해 “세이프가드 발동시 미국의 태양광 모듈 수입가격은 두배 이상 상승, 수입산 모듈 수요가 급감할 것”이라고 내다봤다.이후섭 (dlgntjq","https://finance.naver.com/news/market_special_read.nhn?article_id=0003931363&office_id=018&type=title&keyword=","기타",1
12695,"기타","웅진에너지","태양광株, 미국 세이프가드 발동 우려에 동반 급락",2017-09-25,"[이데일리 이후섭 기자] 미국의 태양광 산업 관련 세이프가드 발동 우려감에 태양광주(株)가 동반 급락세다.25일 오전 9시37분 현재 한화케미칼(009830)은 전거래일 대비 2650원(7.44%) 내린 3만2950원에 거래되고 있다. 웅진에너지(103130)도 12.16% 떨어진 7730원을 기록 중이며 에스에너지(095910)와 SDN(099220)도 각각 8.97%, 8.68% 하락 중이다. 미국 국제무역위원회(ITC)는 지난 22일(현지시간) 해외에서 수입된 태양광 셀, 모듈로 인해 미국 산업이 피해를 입었다고 판정했다. 이에 오는 11월13일까지 도널드 트럼프 대통령에게 세이프가드 권고문을 제출할 예정이다. 세이프가드는 특정 품목의 수입 급증으로 미국의 해당 산업이 상당한 피해를 봤거나 피해가 우려될 경우 관세를 부과하거나 수입량을 제한하는 무역 규제다. 윤성노 대신증권 연구원은 이날 보고서를 통해 “세이프가드 발동시 미국의 태양광 모듈 수입가격은 두배 이상 상승, 수입산 모듈 수요가 급감할 것”이라고 내다봤다.이후섭 (dlgntjq","https://finance.naver.com/news/market_special_read.nhn?article_id=0003931363&office_id=018&type=title&keyword=","기타",1
8809,"기타","웅진에너지","美 세이프가드 조치에 태양광株 일제히 하락",2018-01-23,"【서울=뉴시스】장서우 기자 = 미국이 수입 세탁기와 태양광 셀·모듈에 세이프가드(긴급수입제한조치)를 발동하면서 국내 증시에서는 관련 종목들이 일제히 하락세다.이날 오전 9시21분 현재 유가증권시장에서 한화케미칼(009830)은 전 거래일보다 1.01%(350원) 내린 3만4530원에 거래되고 있다.웅진에너지(103130)는 전 거래일보다 무려 8.86%(870원) 내린 8950원에 거래 중이며 OCI(010060)도 전 거래일보다 1.77%(3000원) 내린 16만6500원에 매매가가 형성돼 있다.로버트 라이트하이저 미 무역대표부(USTR) 대표는 지난 22일(현지시간) 성명을 통해 ""2012년부터 2016년까지 세탁기 수입이 극적으로 증가해 미국 내 제조업자들의 피해가 초래됐으며, 2016년에는 국내 업체들이 수백만 달러의 손실을 봤다""고 지적했다.미 정부는 LG와 삼성 등 수입산 세탁기 120만 대 이하에 대해선 첫해에 20%의 관세를 부과하고, 초과 물량에 대해선 50%의 관세를 부과할 예정이다. 2년 차에는 120만대 이하에는 18%, 그 이상 물량에는 45%의 관세를 부과하고, 3년 차에는 120만대 이하에 16%, 그 이상 물량에 40% 관세가 부과된다.태양광 셀과 모듈에 대해서는 2.5기가와트를 기준으로 1년 차에는 30%, 2년 차엔 25%, 3년 차에 20%, 4년 차에 15% 관세가 부과된다.NH투자증권은 해당 조치가 당초 예상했던 수준보다는 완화된 것이며 미국 정부가 자국의 태양광 설치 시장을 보호하기 위해 절충안을 택했다고 분석했다.정연승 연구원은 ""단기적으로 미국 지역 태양광 모듈 가격 상승은 불가피하다""면서도 ""패널 비용은 태양광 발전 프로젝트 건설 비용의 20~30% 수준에 불과해 모듈 가격 상승이 전체 태양광 발전 가격에 미치는 영향은 제한적""이라고 설명했다. suwu","https://finance.naver.com/news/market_special_read.nhn?article_id=0008407267&office_id=003&type=title&keyword=","기타",1
3724,"실적부진","웅진에너지","웅진에너지, 적자전환 전망에 8%↓",2018-04-17,"[이데일리 성선화 기자] 웅진에너지(103130)가 급락세다. 17일 오전 10시 20분 현재 웅진에너지가 전일 대비 8.48% 내린 6040원에 거래되고 있다. 중국 수요 부진으로 태양광 웨이퍼 판매가격이 생산원가 이하로 떨어져 적자전환이 예상된다는 분석의 영향으로 보인다.  이날 김재윤 KTB투자증권은 “지난해 4분기 이후 중국 정부의 태양광 정책 발표가 늦어지며 셀·모듈 수요 부진으로 태양광 웨이퍼 가격이 하락하고 있다”며 “웨이퍼 가격 하락을 감안하면 웅진에너지의 올해 1분기 매출액은 527억원으로 전년 대비 1.3% 감소하고, 영업이익은 95억원 순손실로 적자전환 할 것”이라고 전망했다. 그는 “올해 1분기 단결정 웨이퍼 가격이 60~62센트로 떨어졌다”며 “이는 생산단가 이하로 하락한 것”이라고 평가했다. 여기에 원화강세는 전체 매출액의 40%를 차지하는 수출에 부정적인 영향을 미칠 것으로 보인다는 분석이다. 관건은 중국의 태양광 정책 발표 시기다. 올해 2~3분기내 확정될 경우 웨이퍼 가격은 1분기를 바닥으로 상승 반전 가능성도 있다. 올해 상반기 웨이퍼 가격 하락분을 감안한 올해 매출액은 전년 대비 5% 증가한 2553억원, 영업이익은 94억원 순손실로 적자전환이 예상된다는 전망이다.성선화 (jess","https://finance.naver.com/news/market_special_read.nhn?article_id=0004080456&office_id=018&type=title&keyword=","실적부진",1
12702,"기타","키움증권","키움증권, 신용거래융자 이자율 인하에 약세",2017-09-25,"[머니투데이 김훈남 기자] 키움증권이 신용거래융자 이자율 인하소식 여파로 장초반 3% 가까운 약세를 보이고 있다.25일 오전 9시22분 현재 키움증권은 전 거래일대비 2.98% 하락한 7만5000원에 거래 중이다.금융투자업계 등에 따르면 키움증권은 11월부터 신용거래 이자율 인하 방안을 시행한다. 최고 연 11.8% 수준인 1~15일 기준 이자율을 각각 1~7일은 연 7.5%, 8~15일은 연 8.5%를 적용키로 했다. 16~ 90일은 연 9.0%, 90일 초과는 연 9.5%의 이자율이 적용된다. 현재 키움증권은 1~15일(11.8%), 16~30일(9.8%), 31~60일부터는 8.8%의 이자율을 적용하고 있다. 30일 이하는 기존보다 큰 폭으로 낮추는 대신 30일 이상은 올리는 방식으로 이자율을 조정한 것이다. (관련기사 바로가기 ☞[단독]키움證, 신용거래 이자율 최고 4.3%p 내린다)이에 대해 임수연 하나금융투자 연구원은 최근 리포트에서 ""증권업 지수 하락 국면에서 키움증권은 타 증궈사 대비 크게 하락했다""며 ""거래대금 감소에 따른 이익감소와 증권사 무료수수료 이벤트 증가에 따른 고객 이탈, 신용융자 이자율 인하에 따른 이익감소 우려 등에 따른 것""이라고 밝혔다.TOM칼럼-깊이있는 투자정보","https://finance.naver.com/news/market_special_read.nhn?article_id=0003939985&office_id=008&type=title&keyword=","기타",1
8052,"국내증시위기","키움증권","증권株, 지수 급락에 ‘털썩’",2018-02-05,"[이데일리 유재희 기자] 미국발 금리 악재에 지수가 급락하면서 증권주가 큰 폭으로 떨어지고 있다. 증시 위축 가능성에 증권주에 대한 투자심리가 악화된 것으로 보인다. 5일 오전 9시 24분 현재 KRX 증권업종 지수는 2.49% 급락하며 업종하락률 1위를 기록 중이다. 종목별로는 KTB투자증권(030210), 대신증권(003540) 유안타증권(003470) 한화투자증권(003530)이 3%대 내림세고 현대차투자증권(001500) DB금융투자(016610) 교보증권(030610) 유진투자증권(001200) 키움증권(039490) 삼성증권(016360) 한양증권(001750) 미래에셋대우(006800) 등도 1~2%대의 하락률을 나타내고 있다. 증권주는 증시 활황 및 주식 거래가 활발할 때 수혜를 보는 업종으로 이날 지수가 큰폭으로 내리자 줄줄이 하락세로 돌아섰다.유재희 (jhyoo76","https://finance.naver.com/news/market_special_read.nhn?article_id=0004026815&office_id=018&type=title&keyword=","국내증시위기",1
5171,"기타","키움증권","신라젠, 이틀째 하락…11만원 선 아래로",2018-03-23,"【서울=뉴시스】장서우 기자 = 코스닥 시장 시가총액 2위 기업 신라젠(039490)이 이틀째 하락 중이다.23일 오전 9시10분 현재 신라젠은 코스닥 시장에서 전 거래일보다 3.71%(4200원) 내린 10만9100원에 거래되고 있다.지난 22일 신라젠은 전 거래일(12만5700원)보다 9.86%(1만2400원) 급락한 11만3300원에 마감했다. 장 초반 12만원 선을 웃돌며 상승세를 타던 주가는 현재 진행 중인 임상이 중단됐다는 루머가 돌면서 오후 2시께부터 급락하기 시작했다. 신라젠 측은 루머가 사실이 아니라고 해명했지만, 신라젠 주가 하락의 여파로 이날 코스닥 지수는 전 거래일(885.55)보다 13.93포인트(1.57%) 내린 871.62로 주저앉았다.suwu","https://finance.naver.com/news/market_special_read.nhn?article_id=0008502539&office_id=003&type=title&keyword=","기타",1
647,"국내증시위기","키움증권","증시급락·금리인상 우려…증권株 ‘약세’",2018-06-18,"[이데일리 이명철 기자] 증권주가 국내 주가지수 급락과 금리 인상에 따른 수익 저하 우려에 일제히 하락세를 나타내고 있다.18일 오후 1시 48분 현재 유안타증권(003470)과 NH투자증권(005940) 주가는 전거래일대비 각각 4.65%, 4.38% 내린 4205원, 1만5300원을 기록 중이다. 키움증권(039490) KTB투자증권(030210) 유진투자증권(001200) 골든브릿지증권(001290) 교보증권(030610) DB금융투자(016610) 메리츠종금증권(008560) 대신증권(003540) 한화투자증권(003530) SK증권(001510) 미래에셋대우(006800) 삼성증권(016360) 등도 약세다. 수익성과 대외환경에 불안을 느낀 투자자들이 빠져나가는 양상이다.통상 증시가 부진할 경우 거래대금이 감소해 증권사는 매매거래 수수료와 신용공여 이자 등 이익에서 영향을 받는다. 또 미국의 금리 인상이 본격화되면서 채권금리 상승에 따른 평가손실 등도 불확실성으로 지목 받는 것으로 풀이된다.이명철 (twomc","https://finance.naver.com/news/market_special_read.nhn?article_id=0004128657&office_id=018&type=title&keyword=","국내증시위기",1
12752,"비리의혹","SPC삼립","SPC삼립, 파리바게뜨 악재에 급락 '신저가'",2017-09-22,"[아시아경제 임혜선 기자]SPC삼립이 파리바게뜨 악재 영향으로 52주 신저가를 경신했다. SPC삼립은 SPC그룹 내 유일한 상장계열사다. SPC그룹에는 SPC삼립, 파리크라상(브랜드 파리크라상, 파리바게뜨 등), 비알코리아, 타이거인터내셔날 등이 소속 돼 있다.22일 오전 9시28분 현재 SPC삼립은 전일보다 5.17% 내린 12만8500원에 거래되고 있다. 이는 연중 최저가다. 전날 고용노동부는 ""지난 7일부터 파리바게뜨 본사와 가맹점, 제빵기사를 공급한 11개 협력업체 등을 대상으로 근로 감독을 실시한 결과 본사가 가맹점에서 일하는 협력업체 소속 제빵기사들에게 소셜미디어로 직접 업무를 지시하는 등 불법 파견 형태로 고용한 사실을 확인했다""고 밝혔다. 이에 제빵기사 5378명을 25일 안에 정규직으로 고용하고 체불임금 등 110억1700만원을 지급할 것을 지시했다. 임혜선 기자 lhsro","https://finance.naver.com/news/market_special_read.nhn?article_id=0004081815&office_id=277&type=title&keyword=","비리의혹",1
6117,"실적부진","SPC삼립","""SPC삼립, 4분기 실적 기대치 밑돌아…식품소재 부문 매출 감소""",2018-03-09,"삼성증권은 SPC삼립에 대해 4분기 실적이 시장 기대치를 밑돌았다고 판단했다. 투자의견 '매수'는 유지했지만, 목표주가는 16만원으로 6% 하향했다.조상훈 삼성증권 연구원은 9일 ""SPC삼립의 연결 기준 4분기 영업이익은 전년 동기 대비 20.6% 줄어든 177억원으로, 시장 기대치보다 16% 적었다""며 이같이 설명했다. 같은 기간 매출액은 3.2% 역성장한 5133억원을 기록했다.부진한 실적은 식품소재 부문에서 비롯됐다. 식품소재 부문의 매출은 10.5% 감소했는데, 자회사인 제분업체 밀다원의 판가 인하 영향이 지속된 게 원인으로 꼽혔다. 또 청주공장 관련 인건비, 감가상각비, 시험가동비 등 초기 비용도 재무제표에 반영됐다.다만 조 연구원은 올해는 이익증가율이 매출증가율을 웃돌 것으로 내다봤다. 지난 1년 간 지속된 소재 부문의 실적 부진 이슈가 올해는 기저효과로 작용할 가능성이 높고, 청주공장을 활용한 신사업도 수익성이 양호하기 때문이다.조 연구원은 ""올해 매출과 영업이익은 전년 대비 각각 14.9%, 33.7% 증가한 2조3731억원, 731억원을 기록할 것""이라고 예상했다.[디지털뉴스국 이가희 기자]","https://finance.naver.com/news/market_special_read.nhn?article_id=0004112422&office_id=009&type=title&keyword=","실적부진",1
