code,index1,2013_12,2014_12,2015_12,2016_12,2017_12
102210,CAPEX,1.0,16.0,135.0,25.0,2.0
102210,FCF,137.0,-4.0,-102.0,292.0,52.0
102210,이자발생부채,723.0,852.0,944.0,922.0,904.0
102210,영업이익률,7.46,13.98,11.86,6.38,-3.46
102210,순이익률,9.11,6.17,7.92,2.21,-4.82
102210,ROE(%),4.45,3.6,,1.49,-1.55
102210,ROA(%),2.64,1.87,,0.96,-0.88
102210,부채비율,83.26,101.64,102.56,91.02,87.52
102210,자본유보율,2085.99,2097.25,2194.47,2210.09,2157.73
102210,EPS(원),461.0,386.0,771.0,169.0,-175.0
102210,PER(배),17.51,17.35,9.05,33.1,-29.48
102210,BPS(원),10998.0,10926.0,11527.0,11613.0,11346.0
102210,PBR(배),0.73,0.61,0.61,0.48,0.45
102210,현금DPS(원),250.0,200.0,100.0,100.0,250.0
102210,현금배당수익률,3.1,2.99,1.43,1.79,4.85
102210,현금배당성향(%),53.14,50.76,12.82,57.95,-140.28
,발행주식수(보통주),9943000.0,9943000.0,10173485.0,10173485.0,10173485.0
220630,매출액,489.0,795.0,1486.0,2019.0,2396.0
220630,영업이익,23.0,67.0,88.0,169.0,155.0
220630,영업이익(발표기준),23.0,67.0,88.0,169.0,155.0
220630,세전계속사업이익,24.0,65.0,80.0,119.0,145.0
220630,당기순이익,18.0,54.0,60.0,89.0,113.0
220630,  당기순이익(지배),18.0,54.0,60.0,89.0,113.0
220630,  당기순이익(비지배),,,,,
220630,자산총계,94.0,264.0,454.0,749.0,1048.0
220630,부채총계,69.0,186.0,300.0,317.0,478.0
220630,자본총계,25.0,77.0,154.0,431.0,569.0
220630,  자본총계(지배),25.0,77.0,154.0,431.0,569.0
220630,자본총계(비지배),,,,,
220630,자본금,6.0,6.0,19.0,91.0,94.0
220630,영업활동현금흐름,23.0,75.0,18.0,193.0,-64.0
220630,투자활동현금흐름,-8.0,-131.0,-75.0,-140.0,-151.0
220630,재무활동현금흐름,-4.0,64.0,53.0,147.0,127.0
220630,CAPEX,0.0,133.0,40.0,144.0,54.0
220630,FCF,22.0,-59.0,-22.0,50.0,-118.0
220630,이자발생부채,9.0,73.0,109.0,114.0,237.0
220630,영업이익률,4.65,8.49,5.92,8.37,6.45
220630,순이익률,3.66,6.77,4.06,4.43,4.7
220630,ROE(%),,105.45,52.14,30.54,22.49
220630,ROA(%),,30.09,16.83,14.88,12.53
220630,부채비율,281.17,240.69,194.28,73.52,84.04
220630,자본유보율,347.2,1306.77,725.17,372.75,501.28
220630,EPS(원),22.0,65.0,70.0,101.0,121.0
220630,PER(배),,,,18.98,18.1
220630,BPS(원),30.0,93.0,176.0,473.0,606.0
220630,PBR(배),,,,4.06,3.61
220630,현금DPS(원),0.0,0.0,0.0,25.0,28.0
220630,현금배당수익률,,,0.0,1.3,1.28
220630,현금배당성향(%),0.0,0.0,0.0,25.5,23.36
,발행주식수(보통주),82850379.0,82850379.0,87559396.0,91247027.0,93897786.0
76610,매출액,1695.0,1823.0,2844.0,3672.0,3425.0
76610,영업이익,208.0,47.0,63.0,16.0,-88.0
76610,영업이익(발표기준),208.0,47.0,63.0,16.0,-88.0
76610,세전계속사업이익,173.0,40.0,58.0,24.0,-122.0
76610,당기순이익,142.0,31.0,30.0,19.0,-130.0
76610,  당기순이익(지배),142.0,31.0,29.0,19.0,-130.0
76610,  당기순이익(비지배),,0.0,1.0,0.0,0.0
76610,자산총계,1328.0,1492.0,1664.0,2231.0,1973.0
76610,부채총계,724.0,848.0,955.0,1495.0,1418.0
76610,자본총계,604.0,644.0,709.0,736.0,555.0
76610,  자본총계(지배),604.0,642.0,707.0,732.0,551.0
76610,자본총계(비지배),,2.0,2.0,4.0,4.0
76610,자본금,82.0,83.0,83.0,83.0,83.0
76610,영업활동현금흐름,107.0,70.0,384.0,296.0,-20.0
76610,투자활동현금흐름,-337.0,-378.0,-245.0,-302.0,-410.0
76610,재무활동현금흐름,400.0,10.0,-93.0,108.0,420.0
76610,CAPEX,323.0,292.0,217.0,290.0,450.0
76610,FCF,-216.0,-222.0,167.0,6.0,-470.0
76610,이자발생부채,486.0,519.0,433.0,566.0,937.0
76610,영업이익률,12.27,2.57,2.21,0.44,-2.58
76610,순이익률,8.36,1.67,1.05,0.53,-3.8
76610,ROE(%),38.81,4.93,4.36,2.71,-20.23
76610,ROA(%),13.22,2.17,1.9,0.99,-6.19
76610,부채비율,119.87,131.72,134.59,203.02,255.49
76610,자본유보율,620.22,658.79,698.53,698.25,543.92
76610,EPS(원),1039.0,188.0,176.0,117.0,-778.0
76610,PER(배),6.31,28.58,30.63,41.57,-6.02
76610,BPS(원),3688.0,3948.0,4348.0,4428.0,3334.0
76610,PBR(배),1.78,1.36,1.24,1.1,1.41
76610,현금DPS(원),0.0,0.0,100.0,0.0,
76610,현금배당수익률,0.0,0.0,1.85,0.0,
76610,현금배당성향(%),0.0,0.0,55.34,0.0,0.0
,발행주식수(보통주),16375000.0,16675000.0,16675000.0,16675000.0,16675000.0
143210,매출액,4351.0,5746.0,6762.0,6771.0,6131.0
143210,영업이익,-135.0,-26.0,454.0,592.0,319.0
143210,영업이익(발표기준),-135.0,-26.0,454.0,592.0,319.0
143210,세전계속사업이익,-35.0,-41.0,198.0,455.0,312.0
143210,당기순이익,-28.0,-24.0,183.0,347.0,232.0
143210,  당기순이익(지배),-28.0,-24.0,183.0,347.0,234.0
143210,  당기순이익(비지배),,,,,-1.0
143210,자산총계,3924.0,6292.0,6555.0,6732.0,6756.0
143210,부채총계,2802.0,4669.0,4665.0,3686.0,3519.0
143210,자본총계,1122.0,1623.0,1890.0,3046.0,3237.0
143210,  자본총계(지배),1122.0,1623.0,1890.0,3046.0,3232.0
143210,자본총계(비지배),,,,,5.0
143210,자본금,9.0,9.0,10.0,108.0,109.0
143210,영업활동현금흐름,-7.0,130.0,-131.0,816.0,283.0
143210,투자활동현금흐름,-236.0,-347.0,-288.0,147.0,-132.0
143210,재무활동현금흐름,199.0,165.0,532.0,-417.0,81.0
143210,CAPEX,301.0,558.0,308.0,125.0,196.0
143210,FCF,-308.0,-429.0,-439.0,691.0,87.0
143210,이자발생부채,1644.0,2790.0,3363.0,2303.0,2351.0
143210,영업이익률,-3.1,-0.45,6.71,8.75,5.2
143210,순이익률,-0.63,-0.42,2.71,5.13,3.79
143210,ROE(%),-2.47,-1.76,10.43,14.06,7.45
143210,ROA(%),-0.7,-0.43,2.85,5.22,3.45
143210,부채비율,249.72,287.72,246.85,121.02,108.74
143210,자본유보율,12633.76,20630.59,18303.99,2713.08,2875.56
143210,EPS(원),-207.0,-180.0,1372.0,2106.0,1069.0
143210,PER(배),,,,4.4,8.46
143210,BPS(원),8412.0,12165.0,12925.0,13932.0,14783.0
143210,PBR(배),0.0,0.0,0.0,0.66,0.61
143210,현금DPS(원),0.0,0.0,0.0,178.0,100.0
143210,현금배당수익률,,,,1.92,1.1
143210,현금배당성향(%),0.0,0.0,0.0,11.23,9.35
,발행주식수(보통주),13339817.0,13339817.0,14621467.0,21863268.0,21863268.0
720,매출액,138520.0,172765.0,192332.0,188250.0,168871.0
720,영업이익,7041.0,8292.0,10893.0,11590.0,9861.0
720,영업이익(발표기준),7041.0,8292.0,10893.0,11590.0,9861.0
720,세전계속사업이익,6732.0,6730.0,8981.0,9815.0,5548.0
720,당기순이익,4994.0,4793.0,6638.0,7317.0,3716.0
720,  당기순이익(지배),4411.0,3313.0,4210.0,5721.0,2017.0
720,  당기순이익(비지배),583.0,1480.0,2428.0,1596.0,1699.0
720,자산총계,146665.0,182446.0,193501.0,198734.0,184319.0
720,부채총계,95323.0,114573.0,119595.0,117488.0,99590.0
720,자본총계,51342.0,67873.0,73906.0,81246.0,84729.0
720,  자본총계(지배),48226.0,52915.0,57203.0,63290.0,64676.0
720,자본총계(비지배),3116.0,14958.0,16703.0,17956.0,20053.0
720,자본금,5573.0,5573.0,5573.0,5573.0,5573.0
720,영업활동현금흐름,1175.0,4260.0,5960.0,10865.0,5144.0
720,투자활동현금흐름,-2212.0,3246.0,-11738.0,-7752.0,-163.0
720,재무활동현금흐름,1345.0,-802.0,307.0,-1769.0,-3809.0
720,CAPEX,1640.0,1881.0,1865.0,1787.0,498.0
720,FCF,-465.0,2380.0,4095.0,9079.0,4646.0
720,이자발생부채,23016.0,25974.0,26327.0,25599.0,22818.0
720,영업이익률,5.08,4.8,5.66,6.16,5.84
720,순이익률,3.61,2.77,3.45,3.89,2.2
720,ROE(%),9.41,6.55,7.65,9.5,3.15
720,ROA(%),3.64,2.91,3.53,3.73,1.94
720,부채비율,185.66,168.81,161.82,144.61,117.54
720,자본유보율,769.84,848.26,919.99,1015.93,1048.98
720,EPS(원),3957.0,2972.0,3777.0,5133.0,1810.0
720,PER(배),15.34,14.16,7.56,8.34,20.06
720,BPS(원),43270.0,47477.0,51324.0,56786.0,58029.0
720,PBR(배),1.4,0.89,0.56,0.75,0.63
720,현금DPS(원),500.0,500.0,500.0,500.0,500.0
720,현금배당수익률,0.82,1.19,1.75,1.17,1.38
720,현금배당성향(%),12.64,16.82,13.24,9.74,27.63
,발행주식수(보통주),111355765.0,111355765.0,111355765.0,111355765.0,111355765.0
267270,매출액,,,,,18867.0
267270,영업이익,,,,,952.0
267270,영업이익(발표기준),,,,,952.0
267270,세전계속사업이익,,,,,698.0
267270,당기순이익,,,,,466.0
267270,  당기순이익(지배),,,,,466.0
267270,  당기순이익(비지배),,,,,
267270,자산총계,,,,,22287.0
267270,부채총계,,,,,10577.0
267270,자본총계,,,,,11709.0
267270,  자본총계(지배),,,,,11717.0
267270,자본총계(비지배),,,,,-8.0
267270,자본금,,,,,494.0
267270,영업활동현금흐름,,,,,75.0
267270,투자활동현금흐름,,,,,-1046.0
267270,재무활동현금흐름,,,,,2251.0
267270,CAPEX,,,,,262.0
267270,FCF,,,,,-187.0
267270,이자발생부채,,,,,6738.0
267270,영업이익률,,,,,5.05
267270,순이익률,,,,,2.47
267270,ROE(%),,,,,
267270,ROA(%),,,,,
267270,부채비율,,,,,90.33
267270,자본유보율,,,,,2165.01
267270,EPS(원),,,,,7649.0
267270,PER(배),,,,,22.09
267270,BPS(원),,,,,119263.0
267270,PBR(배),,,,,1.42
267270,현금DPS(원),,,,,
267270,현금배당수익률,,,,,
267270,현금배당성향(%),,,,,0.0
,발행주식수(보통주),,,,,9876295.0
170030,매출액,1539.0,1804.0,1980.0,2132.0,1766.0
170030,영업이익,158.0,162.0,160.0,182.0,91.0
170030,영업이익(발표기준),158.0,162.0,160.0,182.0,91.0
170030,세전계속사업이익,160.0,178.0,173.0,195.0,84.0
170030,당기순이익,108.0,124.0,152.0,155.0,62.0
170030,  당기순이익(지배),108.0,124.0,152.0,155.0,62.0
170030,  당기순이익(비지배),,,,,
170030,자산총계,849.0,1098.0,1272.0,1469.0,1466.0
170030,부채총계,283.0,423.0,445.0,516.0,491.0
170030,자본총계,566.0,675.0,827.0,953.0,975.0
170030,  자본총계(지배),566.0,675.0,827.0,953.0,975.0
170030,자본총계(비지배),,,,,
170030,자본금,50.0,50.0,77.0,77.0,77.0
170030,영업활동현금흐름,131.0,77.0,123.0,226.0,156.0
170030,투자활동현금흐름,-177.0,-131.0,-10.0,-175.0,-120.0
170030,재무활동현금흐름,152.0,-6.0,-6.0,-8.0,-13.0
170030,CAPEX,40.0,79.0,132.0,36.0,63.0
170030,FCF,91.0,-2.0,-10.0,190.0,93.0
170030,이자발생부채,6.0,2.0,,,
170030,영업이익률,10.28,8.99,8.1,8.54,5.16
170030,순이익률,7.0,6.88,7.65,7.26,3.53
170030,ROE(%),25.7,20.0,20.18,17.38,6.46
170030,ROA(%),15.08,12.75,12.79,11.29,4.24
170030,부채비율,50.02,62.67,53.77,54.14,50.4
170030,자본유보율,1033.33,1242.0,973.78,1157.52,1219.63
170030,EPS(원),950.0,827.0,1001.0,1010.0,406.0
170030,PER(배),4.42,7.21,5.59,5.05,9.78
170030,BPS(원),3774.0,4478.0,5404.0,6218.0,6446.0
170030,PBR(배),1.11,1.33,1.03,0.82,0.62
170030,현금DPS(원),53.0,60.0,66.0,92.0,37.0
170030,현금배당수익률,1.27,1.01,1.18,1.8,0.93
170030,현금배당성향(%),7.43,7.29,6.67,9.12,8.98
,발행주식수(보통주),15000000.0,15075000.0,15305000.0,15340000.0,15340000.0
64350,매출액,32994.0,31911.0,33091.0,29848.0,27257.0
64350,영업이익,1744.0,66.0,-1929.0,1062.0,454.0
64350,영업이익(발표기준),1744.0,66.0,-1929.0,1062.0,454.0
64350,세전계속사업이익,1638.0,-115.0,-2970.0,231.0,-479.0
64350,당기순이익,1261.0,-151.0,-3045.0,231.0,-463.0
64350,  당기순이익(지배),1191.0,-167.0,-3062.0,218.0,-474.0
64350,  당기순이익(비지배),70.0,16.0,17.0,13.0,11.0
64350,자산총계,42749.0,44008.0,50439.0,44732.0,40839.0
64350,부채총계,24854.0,26622.0,36063.0,30060.0,26656.0
64350,자본총계,17895.0,17387.0,14377.0,14672.0,14183.0
64350,  자본총계(지배),17135.0,16610.0,13587.0,13920.0,13440.0
64350,자본총계(비지배),760.0,777.0,789.0,752.0,743.0
64350,자본금,4250.0,4250.0,4250.0,4250.0,4250.0
64350,영업활동현금흐름,-4086.0,-1888.0,-5645.0,6111.0,2192.0
64350,투자활동현금흐름,-245.0,-578.0,-553.0,556.0,312.0
64350,재무활동현금흐름,4405.0,2455.0,7642.0,-3435.0,-3918.0
64350,CAPEX,835.0,406.0,550.0,199.0,280.0
64350,FCF,-4921.0,-2294.0,-6194.0,5912.0,1913.0
64350,이자발생부채,11069.0,13749.0,21437.0,18128.0,14070.0
64350,영업이익률,5.29,0.21,-5.83,3.56,1.67
64350,순이익률,3.82,-0.47,-9.2,0.78,-1.7
64350,ROE(%),8.42,-0.99,-20.28,1.59,-3.46
64350,ROA(%),3.17,-0.35,-6.45,0.49,-1.08
64350,부채비율,138.88,153.12,250.84,204.88,187.94
64350,자본유보율,303.71,290.96,220.31,227.66,216.78
64350,EPS(원),1754.0,-197.0,-3602.0,257.0,-557.0
64350,PER(배),16.42,-101.4,-4.07,70.66,-33.64
64350,BPS(원),20159.0,19541.0,15985.0,16376.0,15811.0
64350,PBR(배),1.43,1.02,0.92,1.11,1.19
64350,현금DPS(원),125.0,0.0,0.0,0.0,
64350,현금배당수익률,0.43,0.0,0.0,0.0,
64350,현금배당성향(%),8.92,0.0,0.0,0.0,0.0
,발행주식수(보통주),85000000.0,85000000.0,85000000.0,85000000.0,85000000.0
79430,매출액,5546.0,6429.0,6942.0,7356.0,8884.0
79430,영업이익,128.0,342.0,390.0,422.0,493.0
79430,영업이익(발표기준),128.0,342.0,403.0,422.0,493.0
79430,세전계속사업이익,129.0,359.0,404.0,449.0,498.0
79430,당기순이익,73.0,269.0,288.0,332.0,370.0
79430,  당기순이익(지배),73.0,269.0,288.0,332.0,370.0
79430,  당기순이익(비지배),,,,,
79430,자산총계,3327.0,3452.0,3792.0,4199.0,6828.0
79430,부채총계,1397.0,1263.0,1335.0,1424.0,2691.0
79430,자본총계,1929.0,2189.0,2458.0,2774.0,4136.0
79430,  자본총계(지배),1929.0,2189.0,2458.0,2774.0,4136.0
79430,자본총계(비지배),,,,,
79430,자본금,173.0,173.0,173.0,173.0,205.0
79430,영업활동현금흐름,185.0,248.0,148.0,55.0,210.0
79430,투자활동현금흐름,48.0,-62.0,-97.0,-211.0,248.0
79430,재무활동현금흐름,-200.0,-128.0,-8.0,-20.0,-20.0
79430,CAPEX,46.0,117.0,102.0,275.0,162.0
79430,FCF,139.0,131.0,46.0,-220.0,48.0
79430,이자발생부채,148.0,30.0,35.0,29.0,22.0
79430,영업이익률,2.31,5.32,5.62,5.73,5.54
79430,순이익률,1.31,4.19,4.15,4.51,4.16
79430,ROE(%),3.81,13.08,12.41,12.68,10.7
79430,ROA(%),2.2,7.95,7.96,8.3,6.7
79430,부채비율,72.42,57.69,54.31,51.35,65.06
79430,자본유보율,1036.32,1186.65,1341.02,1525.26,1930.19
79430,EPS(원),421.0,1561.0,1670.0,1921.0,2111.0
79430,PER(배),29.2,24.29,20.96,12.34,15.16
79430,BPS(원),11457.0,12999.0,14593.0,16473.0,20565.0
79430,PBR(배),1.07,2.92,2.4,1.44,1.56
79430,현금DPS(원),60.0,80.0,80.0,80.0,100.0
79430,현금배당수익률,0.49,0.21,0.23,0.34,0.31
79430,현금배당성향(%),13.9,5.0,4.67,4.06,5.44
,발행주식수(보통주),17261650.0,17261650.0,17261650.0,17261650.0,20535282.0
12330,매출액,341986.0,351266.0,360197.0,382617.0,351446.0
12330,영업이익,29244.0,31412.0,29346.0,29047.0,20249.0
12330,영업이익(발표기준),29244.0,30706.0,29346.0,29047.0,20249.0
12330,세전계속사업이익,45345.0,46590.0,42127.0,41112.0,27344.0
12330,당기순이익,33964.0,33925.0,30400.0,30473.0,15577.0
12330,  당기순이익(지배),34215.0,34224.0,30554.0,30378.0,15682.0
12330,  당기순이익(비지배),-251.0,-299.0,-154.0,95.0,-104.0
12330,자산총계,344303.0,391119.0,377748.0,417116.0,417368.0
12330,부채총계,142371.0,158258.0,120986.0,131536.0,123779.0
12330,자본총계,201932.0,232861.0,256762.0,285580.0,293590.0
12330,  자본총계(지배),200996.0,231627.0,256218.0,284945.0,292954.0
12330,자본총계(비지배),936.0,1234.0,545.0,635.0,636.0
12330,자본금,4911.0,4911.0,4911.0,4911.0,4911.0
12330,영업활동현금흐름,18796.0,8466.0,43519.0,20178.0,19487.0
12330,투자활동현금흐름,-24030.0,-1866.0,-49486.0,-21245.0,-10655.0
12330,재무활동현금흐름,2062.0,-2223.0,1698.0,-3363.0,-3955.0
12330,CAPEX,6521.0,10695.0,40798.0,12961.0,6769.0
12330,FCF,12275.0,-2229.0,2720.0,7217.0,12719.0
12330,이자발생부채,29268.0,28604.0,32218.0,32907.0,30667.0
12330,영업이익률,8.55,8.94,8.15,7.59,5.76
12330,순이익률,9.93,9.66,8.44,7.96,4.43
12330,ROE(%),18.49,15.82,12.53,11.23,5.43
12330,ROA(%),10.54,9.23,7.91,7.67,3.73
12330,부채비율,70.5,67.96,47.12,46.06,42.16
12330,자본유보율,4133.8,4767.1,5335.93,5890.06,6146.92
12330,EPS(원),35147.0,35157.0,31387.0,31205.0,16109.0
12330,PER(배),8.35,6.71,7.85,8.46,16.33
12330,BPS(원),210397.0,242491.0,270935.0,300878.0,309334.0
12330,PBR(배),1.39,0.97,0.91,0.88,0.85
12330,현금DPS(원),1950.0,3000.0,3500.0,3500.0,3500.0
12330,현금배당수익률,0.66,1.27,1.42,1.33,1.33
12330,현금배당성향(%),5.45,8.37,10.83,10.91,21.14
,발행주식수(보통주),97343863.0,97343863.0,97343863.0,97343863.0,97343863.0
10620,매출액,39858.0,39675.0,46524.0,34465.0,24534.0
10620,영업이익,-2752.0,-8677.0,666.0,1911.0,1079.0
10620,영업이익(발표기준),-2752.0,-8677.0,666.0,2075.0,1079.0
10620,세전계속사업이익,-3293.0,-8964.0,498.0,1910.0,7333.0
10620,당기순이익,-2671.0,-6793.0,257.0,396.0,4452.0
10620,  당기순이익(지배),-2378.0,-6328.0,382.0,346.0,4369.0
10620,  당기순이익(비지배),-293.0,-464.0,-125.0,50.0,82.0
10620,자산총계,102277.0,100637.0,94380.0,92263.0,83194.0
10620,부채총계,69867.0,81371.0,76412.0,69679.0,59803.0
10620,자본총계,32410.0,19266.0,17968.0,22584.0,23391.0
10620,  자본총계(지배),30926.0,17973.0,16750.0,21425.0,22168.0
10620,자본총계(비지배),1484.0,1293.0,1218.0,1159.0,1224.0
10620,자본금,1000.0,1000.0,1000.0,1000.0,1000.0
10620,영업활동현금흐름,-6537.0,4058.0,-12126.0,5297.0,-6793.0
10620,투자활동현금흐름,-103.0,1811.0,-657.0,1076.0,7414.0
10620,재무활동현금흐름,7506.0,-1139.0,12184.0,-4899.0,-2050.0
10620,CAPEX,620.0,627.0,367.0,302.0,654.0
10620,FCF,-7157.0,3430.0,-12493.0,4994.0,-7448.0
10620,이자발생부채,44189.0,53930.0,53997.0,53533.0,4624.0
10620,영업이익률,-6.9,-21.87,1.43,5.54,4.4
10620,순이익률,-6.7,-17.12,0.55,1.15,18.14
10620,ROE(%),-7.58,-25.88,2.2,1.81,20.05
10620,ROA(%),-2.98,-6.69,0.26,0.42,5.07
10620,부채비율,215.57,422.36,425.27,308.54,255.66
10620,자본유보율,1962.71,1302.19,1325.38,1362.19,1801.36
10620,EPS(원),-11889.0,-31642.0,1910.0,1729.0,21847.0
10620,PER(배),-14.97,-2.2,27.28,38.87,3.6
10620,BPS(원),157864.0,91079.0,83992.0,107433.0,111160.0
10620,PBR(배),1.13,0.77,0.62,0.63,0.71
10620,현금DPS(원),800.0,0.0,0.0,,
10620,현금배당수익률,0.45,0.0,0.0,,
10620,현금배당성향(%),-6.59,0.0,0.0,0.0,0.0
,발행주식수(보통주),20000000.0,20000000.0,20000000.0,20000000.0,20000000.0
17800,매출액,10662.0,13056.0,14487.0,17588.0,19937.0
17800,영업이익,986.0,1338.0,1565.0,1816.0,1353.0
17800,영업이익(발표기준),986.0,1338.0,1565.0,1816.0,1353.0
17800,세전계속사업이익,-3898.0,714.0,340.0,189.0,1292.0
17800,당기순이익,-3427.0,504.0,-50.0,1169.0,790.0
17800,  당기순이익(지배),-3423.0,505.0,-41.0,1287.0,936.0
17800,  당기순이익(비지배),-3.0,0.0,-10.0,-118.0,-146.0
17800,자산총계,12043.0,10729.0,17727.0,21076.0,22876.0
17800,부채총계,10443.0,7012.0,11309.0,13165.0,14524.0
17800,자본총계,1601.0,3717.0,6418.0,7911.0,8353.0
17800,  자본총계(지배),1592.0,3706.0,6415.0,7785.0,8363.0
17800,자본총계(비지배),8.0,11.0,3.0,126.0,-11.0
17800,자본금,682.0,982.0,1232.0,1232.0,1232.0
17800,영업활동현금흐름,1044.0,1435.0,1501.0,1586.0,927.0
17800,투자활동현금흐름,-2124.0,-2892.0,-1786.0,3.0,-3698.0
17800,재무활동현금흐름,-356.0,1569.0,3331.0,-1001.0,1148.0
17800,CAPEX,259.0,270.0,107.0,117.0,1065.0
17800,FCF,785.0,1164.0,1394.0,1469.0,-138.0
17800,이자발생부채,3151.0,2930.0,3575.0,3464.0,4948.0
17800,영업이익률,9.25,10.24,10.8,10.32,6.79
17800,순이익률,-32.14,3.86,-0.35,6.65,3.96
17800,ROE(%),-123.19,19.05,-0.8,18.13,11.59
17800,ROA(%),-27.74,4.43,-0.35,6.03,3.6
17800,부채비율,652.37,188.66,176.2,166.42,173.88
17800,자본유보율,120.35,283.07,435.19,541.02,591.01
17800,EPS(원),-21857.0,2541.0,-180.0,5225.0,3801.0
17800,PER(배),-1.84,21.33,-335.28,10.99,14.31
17800,BPS(원),9643.0,17593.0,26044.0,31605.0,33952.0
17800,PBR(배),4.17,3.08,2.31,1.82,1.6
17800,현금DPS(원),0.0,0.0,0.0,500.0,500.0
17800,현금배당수익률,0.0,0.0,0.0,0.87,0.92
17800,현금배당성향(%),0.0,0.0,0.0,9.57,13.16
,발행주식수(보통주),16512025.0,21066429.0,24632513.0,24632513.0,24632513.0
11210,매출액,70920.0,75956.0,78842.0,75894.0,74874.0
11210,영업이익,5292.0,5256.0,5009.0,2627.0,167.0
11210,영업이익(발표기준),5292.0,5256.0,5009.0,2627.0,167.0
11210,세전계속사업이익,5562.0,5858.0,4433.0,2328.0,-971.0
11210,당기순이익,4250.0,4392.0,3269.0,1307.0,-630.0
11210,  당기순이익(지배),4175.0,4344.0,3269.0,1307.0,-630.0
11210,  당기순이익(비지배),76.0,48.0,,,
11210,자산총계,48605.0,59373.0,66831.0,70221.0,71937.0
11210,부채총계,25492.0,30884.0,35199.0,37635.0,40536.0
11210,자본총계,23113.0,28489.0,31632.0,32586.0,31401.0
11210,  자본총계(지배),22546.0,28489.0,31632.0,32586.0,31401.0
11210,자본총계(비지배),566.0,,,,
11210,자본금,1287.0,1360.0,1360.0,1360.0,1360.0
11210,영업활동현금흐름,5294.0,4486.0,6265.0,3546.0,727.0
11210,투자활동현금흐름,-5080.0,-5178.0,-8750.0,-4700.0,-2344.0
11210,재무활동현금흐름,-382.0,1914.0,3453.0,3314.0,3112.0
11210,CAPEX,3080.0,2908.0,5760.0,4383.0,3081.0
11210,FCF,2214.0,1578.0,505.0,-837.0,-2354.0
11210,이자발생부채,9541.0,12261.0,15766.0,19616.0,22528.0
11210,영업이익률,7.46,6.92,6.35,3.46,0.22
11210,순이익률,5.99,5.78,4.15,1.72,-0.84
11210,ROE(%),20.42,17.03,10.87,4.07,-1.97
11210,ROA(%),9.01,8.13,5.18,1.91,-0.89
11210,부채비율,110.3,108.41,111.28,115.49,129.09
11210,자본유보율,1640.26,2046.19,2271.59,2346.07,2285.12
11210,EPS(원),16224.0,16733.0,12020.0,4807.0,-2317.0
11210,PER(배),11.71,10.52,9.32,15.19,-28.06
11210,BPS(원),87626.0,107255.0,119088.0,122680.0,118219.0
11210,PBR(배),2.17,1.64,0.94,0.6,0.55
11210,현금DPS(원),500.0,800.0,1100.0,1100.0,600.0
11210,현금배당수익률,0.26,0.45,0.98,1.51,0.92
11210,현금배당성향(%),3.08,4.89,8.94,22.35,-25.3
,발행주식수(보통주),25730119.0,27195083.0,27195083.0,27195083.0,27195083.0
267260,매출액,,,,,14496.0
267260,영업이익,,,,,624.0
267260,영업이익(발표기준),,,,,624.0
267260,세전계속사업이익,,,,,224.0
267260,당기순이익,,,,,143.0
267260,  당기순이익(지배),,,,,143.0
267260,  당기순이익(비지배),,,,,
267260,자산총계,,,,,20946.0
267260,부채총계,,,,,10545.0
267260,자본총계,,,,,10401.0
267260,  자본총계(지배),,,,,10398.0
267260,자본총계(비지배),,,,,3.0
267260,자본금,,,,,510.0
267260,영업활동현금흐름,,,,,-44.0
267260,투자활동현금흐름,,,,,-716.0
267260,재무활동현금흐름,,,,,1086.0
267260,CAPEX,,,,,382.0
267260,FCF,,,,,-427.0
267260,이자발생부채,,,,,5176.0
267260,영업이익률,,,,,4.31
267260,순이익률,,,,,0.99
267260,ROE(%),,,,,
267260,ROA(%),,,,,
267260,부채비율,,,,,101.38
267260,자본유보율,,,,,1844.25
267260,EPS(원),,,,,2284.0
267260,PER(배),,,,,49.92
267260,BPS(원),,,,,102431.0
267260,PBR(배),,,,,1.11
267260,현금DPS(원),,,,,
267260,현금배당수익률,,,,,
267260,현금배당성향(%),,,,,0.0
,발행주식수(보통주),,,,,10205783.0
5380,매출액,873076.0,892563.0,919587.0,936490.0,963761.0
5380,영업이익,83155.0,75500.0,63579.0,51935.0,45747.0
5380,영업이익(발표기준),83155.0,75500.0,63579.0,51935.0,45747.0
5380,세전계속사업이익,116967.0,99513.0,84594.0,73071.0,44386.0
5380,당기순이익,89935.0,76495.0,65092.0,57197.0,45464.0
5380,  당기순이익(지배),85418.0,73468.0,64173.0,54064.0,40328.0
5380,  당기순이익(비지배),4517.0,3027.0,919.0,3132.0,5136.0
5380,자산총계,1334215.0,1472251.0,1653679.0,1788359.0,1781995.0
5380,부채총계,768387.0,846046.0,984865.0,1064914.0,1034421.0
5380,자본총계,565828.0,626206.0,668814.0,723446.0,747574.0
5380,  자본총계(지배),519311.0,576548.0,620240.0,671897.0,691035.0
5380,자본총계(비지배),46517.0,49657.0,48574.0,51549.0,56539.0
5380,자본금,14890.0,14890.0,14890.0,14890.0,14890.0
5380,영업활동현금흐름,12085.0,21208.0,12484.0,9970.0,39224.0
5380,투자활동현금흐름,-66207.0,-61950.0,-80603.0,-63118.0,-47444.0
5380,재무활동현금흐름,57154.0,47070.0,72137.0,56914.0,21812.0
5380,CAPEX,31711.0,33538.0,81417.0,29712.0,30550.0
5380,FCF,-19626.0,-12330.0,-68933.0,-19742.0,8674.0
