label_all,category,cb_all,title1,date,news,urls
2768,기타,남해화학,"남북경협株, 차익 매물 출회…일제히 약세",2018-05-03,[이데일리 이명철 기자] 남북 정상회담을 전후로 급등세를 나타냈던 남북 경협 테마주가 일제히 하락세를 나타내고 있다.3일 오전 10시 현재 푸른기술(094940) 주가는 전일대비 6.45% 내린 1만4500원을 기록 중이다. 다른 남북 철도 테마주인 현대로템(064350) 리노스(039980) 남광토건(001260) 대호에이엘(069460) 현대정보기술(026180) 등도 하락세다. 북한 개발 수혜주로 부각 받은 시멘트업체인 현대시멘트(006390) 성신양회(004980) 삼표시멘트(038500) 고려시멘트(198440) 아세아시멘트(183190) 한일시멘트(003300) 등도 떨어지고 있다. 대북송전주인 한전KPS(051600) 보성파워텍(006910) 이화전기(024810) 선도전기(007610) 세명전기(017510) 제룡전기(033100) 광명전기(017040)와 가스관 테마주 화성밸브(039610) 동양에스텍(060380) 동양철관(008970) 하이스틸(071090) 삼강엠앤티(100090) 등도 약세다. 이밖에 남해화학(025860) 다스코(058730) 지엔씨에너지(119850) 현대엘리베이(017800)터 제이에스티나(026040) 등 남북 경협주들이 일제히 부진한 주가 흐름을 나타내고 있다.단기간 주가 급등에 따른 차익 매물 출회 등이 영향을 미치는 것으로 풀이된다. 정훈석 한국투자증권 연구원은 “단기적으로는 남북 해빙무드로 인한 경제협력 기대감으로 급등세를 보였던 종목들은 ‘소문에 사고 뉴스에 팔아라’ 격언에서 자유로울 수 없을 것”이라며 “남북경협에 대한 기대로 초강세를 보인 종목들은 언제든지 차익매물이 대거 출회될 수 있는 만큼 주의가 필요하다”고 진단했다. 그는 또 “실제 40여개로 구성한 남북경협 관련주들의 주가 흐름을 보면 코스피대비 초과수익률이 100%포인트에 육박하는 등 주가가 유례 없는 과속상태에 들어서 있다”고 덧붙였다.이명철 (twomc,https://finance.naver.com/news/market_special_read.nhn?article_id=0004093587&office_id=018&type=title&keyword=
2769,실적부진,SK네트웍스,"SK네트웍스, 1·4분기 실적 부진에 하락",2018-05-03," SK네트웍스가 하락하고 있다.  SK네트웍스는 3일 오전 9시 54분 현재 전 거래일보다 4.7% 떨어진 5480원에 거래되고 있다. 부진한 1·4분기 실적이 영향을 미친 것으로 보인다. SK네트웍스는 올해 1·4분기에 연결기준 매출액과 영업이익이 전년 동기 대비 각각 5.3%, 30.2% 떨어졌다.   ethica",https://finance.naver.com/news/market_special_read.nhn?article_id=0004014143&office_id=014&type=title&keyword=
2774,대규모매도,현대로템,"현대로템, 대규모 블록딜 여파에 급락",2018-05-03,"현대로템이 남북 경협주 차익실현 매물에 대규모 블록딜 소식이 알려지며 급락세를 보이고 있다. 3일 오전 9시 33분 현재 현대로템은 3700원(11.35%) 내린 2만8900원에 거래되고 있다.현대로템은 지난달 30일 29.93%, 전날 22.10% 급등했다가 이날 급락세로 돌아섰다. 대호에이엘(-8.64%), 푸른기술(-8.71%) 등 철도 관련주들이 일제히 약세를 보이고 있다. 앞서 모건스탠리PE는 전날 현대로템 주식 823만주(지분율 9.7%)를 블록딜을 통해 매각했다. 이번 블록딜은 종가(3만2600원)에 할인율 약 14.1%를 적용한 2만8000원에 이뤄졌다. 이에 따라 모건스탠리PE(MSPE Metro-Investment AB)의 지분율은 21.4%에서 11.7%로 낮아졌다. [디지털뉴스국 고득관 기자]",https://finance.naver.com/news/market_special_read.nhn?article_id=0004144283&office_id=009&type=title&keyword=
278,실적부진,LG디스플레이,LG디스플레이 적자 확대 우려에 신저가,2018-06-26," LG디스플레이가 적자 확대 우려에 26일 52주 신저가로 떨어졌다.  이날 오전 9시 11분 현재 유가증권시장에서 LG디스플레이는 전 거래일보다 650원(3.46%) 떨어진 1만8150원에 거래 중이다.  장중 한때는 1만7500원까지 떨어져 52주 신저가를 경신했다.  유종우 한국투자증권 연구원은 ""LCD패널 가격이 계속 하락하면서 1·4분기에 LG디스플레이는 패널 업체 중 유일하게 적자로 전환했고 2·4분기에는 적자 폭이 크게 확대될 것""이라며 ""패널 가격 하락 폭이 줄 것으로 기대했던 6월까지도 패널 가격 하락이 계속돼 적자가 3·4분기에도 지속할 것""이라고 전망했다.  유 연구원은 ""현금 창출 능력이 빠른 속도로 악화하고 있어 LG디스플레이의 계속기업 가정에 대한 우려가 커지고 있다""고도 우려했다.   ggg",https://finance.naver.com/news/market_special_read.nhn?article_id=0004046170&office_id=014&type=title&keyword=
2780,실적부진,한전KPS,"한전KPS, 1Q 어닝쇼크 소식에 급락",2018-05-03,[이데일리 윤필호 기자] 한전KPS(051600)가 올해 1분기 어닝쇼크를 기록했다는 소식에 급락하고 있다.3일 오전 9시12분 현재 한전KPS 주가는 전 거래일 대비 12.06%(6150원) 내린 4만4850원에 거래중이다.한전KPS는 전날 장마감 후 공시를 통해 1분기 연결기준 영업이익이 230억원으로 작년 동기보다 36.4% 감소했다고 밝혔다. 같은 기간 매출은 2510억원으로 7.9% 줄었고 순이익은 215억원으로 26.8% 감소했다.양지혜 삼성증권 연구원은 “실적 부진의 주 원인은 화력 부문 물량 및 계획예방정비 감소에 따른 매출이 전년 대비 27% 하락했기 때문”이라고 설명했다.윤필호 (nothing,https://finance.naver.com/news/market_special_read.nhn?article_id=0004093539&office_id=018&type=title&keyword=
2781,실적부진,SK네트웍스,"SK네트웍스, 1분기 실적 부진에 하락",2018-05-03,"[이데일리 성선화 기자] SK네트웍스(001740)가 하락세다. 3일 오전 9시 30분 현재 SK네트웍스는 전일 대비 3.83% 내린 5520원에 거래되고 있다. SK네트워크의 1분기 연결기준 매출액은 전년 대비 5.3% 감소한 3조 4925억원, 영업이익은 전년 대비 30.2% 하락한 240억원을 기록했다.이날 손윤경 SK증권 연구원 SK네트웍스에 대해 기존 사업의 성장에 대한 불확실성이 2분기까지 예상된다며 목표주가를 기존 8000원에서 5500원으로 하향 조정하고, 투자의견도 매수에서 중립으로 내렸다. 그는 “SK네트웍스의 1 분기 연결기준 영업이익은 240억원으로 전년 동기 대비 30.2% 감소했다”며 “대부분의 사업이 역성장을 했기 때문”이라고 분석했다. 이어 “신성장 동력인 렌터카와 SK매직은 양호한 흐름을 지속하고 있으나, 기존 사업의 안정성이 기대와 달리 높지 않다”며 “또 크게 축소가 될 것으로 기대했던 그룹 공통비 역시 통제가 쉽지 않다는 것을 확인했다”고 평가했다.성선화 (jess",https://finance.naver.com/news/market_special_read.nhn?article_id=0004093538&office_id=018&type=title&keyword=
2784,기타,삼성바이오로직스,"삼성바이오로직스, 3거래일 연속 하락",2018-05-03, 삼성바이오로직스가 3거래일 연속 하락하면서 40만원대를 위협받고 있다.  3일 오전 9시24분 현재 코스피에서 삼성바이오로직스는 전일대비 0.62% 하락한 40만1500원에 거래중이다. 전일 17.21% 하락한데 비해 낙폭은 줄었다.   ahnman,https://finance.naver.com/news/market_special_read.nhn?article_id=0004014097&office_id=014&type=title&keyword=
2786,실적부진,한전KPS,"한전KPS, 어닝 쇼크에 하락세",2018-05-03," 한전KPS가 어닝 쇼크에 3일 장 초반 10%대 하락세를 보이고 있다.  이날 오전 9시 23분 현재 유가증권시장에서 한전KPS는 전날(5만1000원)보다 6150원(12.06%) 내린 4만4850원에 거래되고 있다.  앞서 한전KPS는 올해 1·4분기 연결 기준 영업이익이 230억원으로 지난해 같은 기간보다 36.4% 감소한 것으로 잠정 집계됐다고 2일 공시했다. 매출액은 2510억원으로 전년 동기 대비 7.9% 감소한 반면 당기순이익은 26.8% 감소한 215억원으로 나타났다.  류제현 미래에셋대우 연구원은 ""1·4분기 석탄 및 원전의 계획예방정비 실적은 각각 3호기, 4호기로 전년 수준과 크게 달라지지 않았으나 의미 있는 모멘텀이 나오고 있지 않은 상황""이라며 ""최근 LNG발전 가동률 상승에 따라 민자 발전소에서의 추가 수주 정도가 의미있게 개선될 것으로 보이나 전반적인 이익 개선 동력으로 작용하기는 부족하다""고 밝혔다.  그는 이어 ""해외 수주는 13억원에 불과했다. 부진했던 전년 동기(52억원)에 비해서도 크게 감소했다""며 ""시장이 기대하고 있는 해외 수주가 더욱 침체에 빠지고 있는 상황에서 가장 큰 사업부문인 화력에서의 매출 하락 추세 반전이 당분간 쉽지 않아 보인다. 해외 수주 모멘텀이 발생하는 하반기까지 매수 시점을 미뤄야 할 것""이라고 밝혔다. ggg",https://finance.naver.com/news/market_special_read.nhn?article_id=0004014093&office_id=014&type=title&keyword=
2788,비리의혹,삼성바이오로직스,"삼성바이오, '회계 위반' 여파 지속…사흘째 약세",2018-05-03,"【서울=뉴시스】김형섭 기자 = 금융감독원으로부터 '회계처리 위반' 통보를 받은 삼성바이오로직스(207940)의 주가가 사흘 연속 약세를 나타내고 있다.이날 오전 9시14분 현재 유가증권시장에서 삼성바이오로직스는 전 거래일 대비 2.60%(1만5000원) 떨어진 39만3500원에 거래 중이다. 전날 삼성바이오로직스는 비상장 관계사 삼성바이오에피스에 대한 회계처리와 관련해 금감원이 분식회계로 결론내렸다는 소식이 전해지면서 17.21% 급락한 바 있다.이에 삼성바이오로직스는 긴급 기자회견을 열어 ""회계처리에 대해 외부감사인으로부터 적정하다는 의견을 받은 바 있다""며 금융당국의 조사 결과를 반박했지만 주가는 여전히 하락세다.금융위원회는 향후 감리위원회의와 증권선물위원회 등을 열어 삼성바이오로직스의 회계처리 위반 여부를 최종적으로 판단한 뒤 제재 수위를 결정할 예정이다.삼성바이오로직스의 회계 처리에 대한 고의성이 인정되면 회계 처리 위반 금액의 최대 20%까지 과징금이 추징될 수 있다. 회계 처리 위반 금액이 자기자본의 2.5%를 넘어가면 상장적격성 실질심사 대상이 된다.진흥국 한국투자증권 연구원은 ""회계처리 위반이 인정될 경우 상장폐지 요건에 해당될 수 있지만 거래소는 기업의 계속성, 경영의 투명성, 기타 공익과 투자자 보호 등을 종합적으로 고려해 상장폐지 여부를 결정하기 때문에 100% 상장폐지로 결정되지는 않는다""고 설명했다.이어 ""이는 과거 분식회계에 연루됐던 한국항공우주, 대우조선해양 등의 케이스에서도 확인할 수 있다""며 ""결론적으로 당장은 불확실성이 발생했다는 점에서 주가에는 악재로 작용할 수 있으나 실질적으로 상장폐지가 될 가능성은 낮아 보인다""고 전망했다.홍가혜 대신증권 연구원은 ""상장적격성 실질심사까지 진행된다면 거래 정지가 이뤄질 수 있으나 아직 섣부른 판단은 하기 어렵다""며 ""이번 이슈는 중대한 사안으로 충분한 의견교환이 필요한 만큼 단기간에 불확실성이 해소되기는 어려울 것으로 보인다""고 분석했다.ephites",https://finance.naver.com/news/market_special_read.nhn?article_id=0008577029&office_id=003&type=title&keyword=
2791,기타,현대로템,"현대로템 등 철도株, 모건스탠리 블록딜에 동반 하락",2018-05-03,"남북경협 기대감 속에 고공행진을 해왔던 현대로템(064350)등 철도 관련주들이 3일 외국계 사모펀드의 블록딜로 급락세를 보이고 있다.이날 오전 9시16분 현재 현대로템은 전 거래일 대비 11.20% 하락한 2만8900원에 거래되고 있다.전날 외국계 사모펀드(PEF)인 모건스탠리프라이빗에쿼티(PE)가 현대로템 지분을 블록딜(시간외 대량매매)로 처분한 것이 투자 심리를 악화시켰다. 현대로템이 남북경협 수혜주로 주목받으면서 최근 3거래일 동안 주가가 60% 이상 급등하자 투자자금 회수에 나선 것으로 분석된다.대호에이엘(069460)(-6.95%), 푸른기술(094940)(-8.39%), 에코마이스터(-4.42%) 등 경협 기대감 속에 최근 급등했던 다른 철도 관련주들도 외국계 투자자의 회수 우려 속에 현대로 동반 하락세를 보이고 있다.이들 철도주들은 최근 남북 철도 연결 기대감 속에 주가가 크게 올랐다. 신한금융투자 측은 북한 핵심 철도 사업 개발비가 23조5000억원에 이를 것으로 추정했다.[김유정 기자 kyj",https://finance.naver.com/news/market_special_read.nhn?article_id=0000405188&office_id=366&type=title&keyword=
2791,기타,대호에이엘,"현대로템 등 철도株, 모건스탠리 블록딜에 동반 하락",2018-05-03,"남북경협 기대감 속에 고공행진을 해왔던 현대로템(064350)등 철도 관련주들이 3일 외국계 사모펀드의 블록딜로 급락세를 보이고 있다.이날 오전 9시16분 현재 현대로템은 전 거래일 대비 11.20% 하락한 2만8900원에 거래되고 있다.전날 외국계 사모펀드(PEF)인 모건스탠리프라이빗에쿼티(PE)가 현대로템 지분을 블록딜(시간외 대량매매)로 처분한 것이 투자 심리를 악화시켰다. 현대로템이 남북경협 수혜주로 주목받으면서 최근 3거래일 동안 주가가 60% 이상 급등하자 투자자금 회수에 나선 것으로 분석된다.대호에이엘(069460)(-6.95%), 푸른기술(094940)(-8.39%), 에코마이스터(-4.42%) 등 경협 기대감 속에 최근 급등했던 다른 철도 관련주들도 외국계 투자자의 회수 우려 속에 현대로 동반 하락세를 보이고 있다.이들 철도주들은 최근 남북 철도 연결 기대감 속에 주가가 크게 올랐다. 신한금융투자 측은 북한 핵심 철도 사업 개발비가 23조5000억원에 이를 것으로 추정했다.[김유정 기자 kyj",https://finance.naver.com/news/market_special_read.nhn?article_id=0000405188&office_id=366&type=title&keyword=
2791,기타,푸른기술,"현대로템 등 철도株, 모건스탠리 블록딜에 동반 하락",2018-05-03,"남북경협 기대감 속에 고공행진을 해왔던 현대로템(064350)등 철도 관련주들이 3일 외국계 사모펀드의 블록딜로 급락세를 보이고 있다.이날 오전 9시16분 현재 현대로템은 전 거래일 대비 11.20% 하락한 2만8900원에 거래되고 있다.전날 외국계 사모펀드(PEF)인 모건스탠리프라이빗에쿼티(PE)가 현대로템 지분을 블록딜(시간외 대량매매)로 처분한 것이 투자 심리를 악화시켰다. 현대로템이 남북경협 수혜주로 주목받으면서 최근 3거래일 동안 주가가 60% 이상 급등하자 투자자금 회수에 나선 것으로 분석된다.대호에이엘(069460)(-6.95%), 푸른기술(094940)(-8.39%), 에코마이스터(-4.42%) 등 경협 기대감 속에 최근 급등했던 다른 철도 관련주들도 외국계 투자자의 회수 우려 속에 현대로 동반 하락세를 보이고 있다.이들 철도주들은 최근 남북 철도 연결 기대감 속에 주가가 크게 올랐다. 신한금융투자 측은 북한 핵심 철도 사업 개발비가 23조5000억원에 이를 것으로 추정했다.[김유정 기자 kyj",https://finance.naver.com/news/market_special_read.nhn?article_id=0000405188&office_id=366&type=title&keyword=
2792,기타,현대로템,"현대로템, 모건스탠리PE 블록딜 여파..11% 급락",2018-05-03,[이데일리 성선화 기자] 현대로템(064350)이 급락세다.3일 오전 9시 20분 현재 현대로템이 전일 대비 11.35% 하락한 2만 9000원에 거래 중이다. 모건스탠리프라이빗에쿼티(모건스탠리PE)가 보유하고 있던 현대로템 지분 2300억원 규모 블록딜(시간외 대량매매) 영향으로 보인다. 이날 투자은행(IB)업계에 따르면 모건스탠리PE는 전날 현대로템 주식 823만주(지분율 9.7%)의 블록딜을 성공적으로 마무리했다. 이번 블록딜은 종가(3만2600원)에 할인율 약 14.1%를 적용한 2만 8000원에 이뤄졌다. 이에 따라 모건스탠리PE(MSPE Metro-Investment AB)의 지분율은 24.8%에서 15.1%로 낮아졌다.성선화 (jess,https://finance.naver.com/news/market_special_read.nhn?article_id=0004093526&office_id=018&type=title&keyword=
2794,실적부진,한전KPS,"한전KPS, 어닝 쇼크에 10%대 하락",2018-05-03,"【서울=뉴시스】이국현 기자 = 한전KPS(051600)가 어닝 쇼크에 3일 장 초반 10%대 하락세를 보이고 있다. 이날 오전 9시18분 현재 유가증권시장에서 한전KPS는 전날(5만1000원)보다 5550원(10.78%) 내린 4만5450원에 거래되고 있다. 앞서 한전KPS는 올해 1분기 연결 기준 영업이익이 230억원으로 지난해 같은 기간보다 36.4% 감소한 것으로 잠정 집계됐다고 2일 공시했다. 매출액은 2510억원으로 전년 동기 대비 7.9% 감소한 반면 당기순이익은 26.8% 감소한 215억원으로 나타났다.류제현 미래에셋대우 연구원은 ""1분기 석탄 및 원전의 계획예방정비 실적은 각각 3호기, 4호기로 전년 수준과 크게 달라지지 않았으나 의미 있는 모멘텀이 나오고 있지 않은 상황""이라며 ""최근 LNG발전 가동률 상승에 따라 민자 발전소에서의 추가 수주 정도가 의미있게 개선될 것으로 보이나 전반적인 이익 개선 동력으로 작용하기는 부족하다""고 밝혔다. 그는 이어 ""해외 수주는 13억원에 불과했다. 부진했던 전년 동기(52억원)에 비해서도 크게 감소했다""며 ""시장이 기대하고 있는 해외 수주가 더욱 침체에 빠지고 있는 상황에서 가장 큰 사업부문인 화력에서의 매출 하락 추세 반전이 당분간 쉽지 않아 보인다. 해외 수주 모멘텀이 발생하는 하반기까지 매수 시점을 미뤄야 할 것""이라고 밝혔다. 유재선 하나금융투자 연구원 역시 ""화력부문 부진에 의한 외형 감소로 실적이 컨센서스를 하회했고, 연간 성장 여부가 불투명해졌다""며 ""국내 원전설비 6기 취소분을 대응하기 위해서는 현재 기대 중인 영국과 사우디 외의 물량까지 확정될 필요가 있다""고 밝혔다. 다만 그는 ""현 시점에서 사우디 원전 수주 가능성은 굉장히 높다고 판단된다""며 ""국내에서 2023년까지 석탄 7기, 원전 5기 설비증가가 예정돼 있고 연내 UAE 정비 수주가 예상되고 있다. 실적은 올해를 저점으로 점진적인 개선이 가능할 전망""이라고 밝혔다.lgh",https://finance.naver.com/news/market_special_read.nhn?article_id=0008577025&office_id=003&type=title&keyword=
2795,실적부진,한전KPS,"한전KPS, 1Q 실적 부진에 10% 급락",2018-05-03,"[아시아경제 권성회 기자] 1분기 부진한 실적을 발표한 한전KPS가 장초반 크게 하락하고 있다.3일 오전 9시15분 현재 한전KPS는 전일 대비 10.39%(5300원) 내린 4만5700원에 거래되고 있다. 장중 11.57% 빠진 4만5100원까지 내렸다.한전KPS는 전날 공시를 통해 올해 1분기 매출액이 2510억원, 영업이익이 230억원으로 잠정집계됐다고 밝혔다. 이는 시장 예상치를 각각 9.7%, 36.1% 밑도는 수치다.신지윤 KTB투자증권 리서치센터장은 이날 보고서를 통해 ""주력인 화력 정비 매출액이 전년 동기 대비 27% 감소하며 어닝쇼크를 연출했다""며 ""국내외 발전정비 시장은 정체되고 경쟁은 강화되면서 성장성에 빨간 불이 켜진 상태""라고 분석했다.권성회 기자 street",https://finance.naver.com/news/market_special_read.nhn?article_id=0004231123&office_id=277&type=title&keyword=
2797,기타,현대로템,"현대로템, 급등세 접고 큰폭 하락..12.58%↓",2018-05-03," 현대로템이 이틀간의 급등세를 끝내고 큰폭으로 하락중이다. 남북 경협에 대한 기대감으로 3만원대를 돌파했던 주가가, 전일의 상승분을 하루만에 반납했다.  3일 오전 9시12분 현재 코스피에서 현대로템은 전일대비 12.58% 하락한 2만8500원에 거래중이다. 현대로템은 정상회담을 앞두고 4월26일 부터 상승을 시작했으며, 30일과 5월2일에는 각각 29.93%, 22.10% 오르며 주가가 3만원대를 넘은바 있다.   ahnman",https://finance.naver.com/news/market_special_read.nhn?article_id=0004014071&office_id=014&type=title&keyword=
2800,실적부진,한전KPS,"한전KPS, 1분기 어닝쇼크 소식에 '급락'",2018-05-03,"한전KPS가 올해 1분기 '어닝쇼크(실적 충격)'를 냈다는 소식에 급락하고 있다.3일 오전 9시12분 현재 유가증권시장에서 한전KPS는 전날보다 5800원(11.37%) 내린 4만5200원에 거래중이다. 한전KPS는 전날 장마감 후 1분기 연결기준 영업이익이 230억원으로 작년 동기보다 36.4% 감소했다고 공시했다. 같은기간 매출은 2510억원으로 7.9% 줄었고 순이익은 215억원으로 26.8% 감소했다.이는 영업이익 컨센서스(증권사 추정치 평균)을 약 36% 밑도는 수준이다. 양지혜 삼성증권 연구원은 ""실적 부진의 주 원인은 화력 부문 물량 및 계획예방정비 감소에 따른 매출이 전년 대비 27% 하락했기 때문""이라고 설명했다. 안혜원 한경닷컴 기자 anhw",https://finance.naver.com/news/market_special_read.nhn?article_id=0003932964&office_id=015&type=title&keyword=
2807,기타,현대로템,"현대로템, 사흘 급등 뒤 상승분 반납…12%↓",2018-05-03,"[아시아경제 권성회 기자] 남북 철도 연결 수혜주로 꼽히며 지난 3거래일 동안 크게 올랐던 현대로템이 상승분을 반납하며 큰 폭으로 내리고 있다.3일 오전 9시6분 현재 현대로템은 전일 대비 12.27%(4000원) 내린 2만8600원에 거래되고 있다.현대로템은 지난주 남북정상회담 이후 남북 철도 연결 사업 계획이 구체화되면서 대표적인 수혜주로 꼽혀 왔다.정상회담 당일이었던 지난달 27일 장중 15% 오르는 등 4.31% 상승마감했던 현대로템은 지난달 30일에는 상한가를 기록했고, 전날인 2일에도 22.10%의 상승률을 기록했다. 1분기 실적이 부진했음에도 상승가도를 달렸다.그러나 최근 가파른 상승 덕에 이날은 차익실현 매물이 등장하면서 장초반 약세를 보이고 있다.권성회 기자 street",https://finance.naver.com/news/market_special_read.nhn?article_id=0004231118&office_id=277&type=title&keyword=
2808,비리의혹,삼성바이오로직스,"삼성바이오로직스, 논란 지속…3일 연속 하락",2018-05-03,"[이데일리 안혜신 기자] 분식회계 논란에 휩싸인 삼성바이오로직스(207940)가 3거래일 연속 하락 중이다.삼성바이오로직스는 3일 오전 9시5분 현재 전 거래일 대비 2.23%(9000원) 내린 39만5000원에 거래되고 있다. 전날 17% 급락한데 이어 또 다시 약세다.매도 창구 상위에 모건스탠리가 자리하고 있는 것으로 보아 외국계 매도세가 집중되고 있는 것으로 보인다.삼성바이오로직스는 최근 이어지고 있는 분식회계 논란에 대해 회계기준 변경에 대해 외부 전문가와의 협의로 관련 회계기준을 충분히 반영했고, 상장과정에서 회계 처리가 여러 번 검증됐으며, 해당 회계처리로 부당이득을 취하지 않아 고의성이 없다는 입장을 밝혔다. 하지만 기자회견에도 불구 여전히 해소되지 않은 의문이 상당해 주가 역시 내리막을 걷고 있는 것으로 보인다.홍가혜 대신증권 연구원은 “이번 이슈는 중대한 사안으로 충분한 의견교환이 필요한 만큼 단기간에 불확실성이 해소되기는 어려울 것”이라며 “당분간 주가는 약세를 보일 수 있으나 결론이 나지 않은 상황에서 전일 주가의 낙폭이 과대했기 때문에 우려는 충분히 반영됐다고 본다”고 주장했다.안혜신 (ahnhye",https://finance.naver.com/news/market_special_read.nhn?article_id=0004093510&office_id=018&type=title&keyword=
2814,실적부진,한전KPS,한전KPS 1분기 어닝쇼크에 장 초반 하락,2018-05-03,[머니투데이 이태성 기자] 1분기 어닝쇼크를 기록한 한전KPS가 장 초반 하락세다.3일 오전 9시3분 한전KPS 주식은 전날보다 3800원 하락한 4만7200원에 거래 중이다.양지혜 삼성증권 연구원은 “한전KPS 1분기 연결 영업이익 230억원으로 컨센서스를 36% 하회했다”며 “부진한 실적의 주 원인은 화력 부문 물량 및계획예방정비 감소에 따른 매출이 전년 대비 27% 하락했기 때문”이라고 분석했다. ,https://finance.naver.com/news/market_special_read.nhn?article_id=0004046575&office_id=008&type=title&keyword=
2816,실적부진,한미약품,"""한미약품, 2분기도 역성장 전망…목표가↓""",2018-05-03,"
한미약품의 실적 요약. [자료 제공 = 신한금융투자] 신한금융투자는 3일 한미약품에 대해 기술수출로 인한 수익 감소로 2분기에도 실적 역성장이 이어질 것이라며 목표주가를 기존 60만원에서 57만원으로 내렸다. 투자의견은 '매수'를 유지했다.한미약품은 지난 1분기 매출 2457억원, 영업이익 249억원의 실적을 기록했다고 전날 공시했다. 전년 동기 대비 매출은 5.2% 늘었지만 영업이익은 16.3% 줄었다. 배기달 신한금융투자 연구원은 영업이익이 감소한 데 대해 ""기술수출로가 92억원으로 전년 동기 대비 46.8% 감소했기 때문""이라며 경상개발비는 1년 전보다 14.7% 증가한 419억원이 지출됐다고 설명했다. 신한금융투자는 2분기에도 한미약품의 영업이익 감소가 이어질 것으로 내다봤다. 기술수출 수익 감소와 경상개발비 증가 때문이다. 매출은 1년 전에 비해 6.2% 증가한 2367억원이 전망됐다. 배 연구원은 ""실적 추정치 조정을 반영해 목표주가를 하향한다""면서도 ▲분기당 400억원 이상의 높은 연구개발비 투자에도 200억원의 영업이익을 낼 수 있는 사업구조 정착 ▲임상 진전에 따른 기술수출료의 유입과 신약 가치의 상승 가능성 등을 이유로 투자의견은 매수를 유지한다고 말했다.[디지털뉴스국 한경우 기자]",https://finance.naver.com/news/market_special_read.nhn?article_id=0004144241&office_id=009&type=title&keyword=
2819,실적부진,현대일렉트릭,"""현대일렉트릭, 기대 이하의 실적""…투자의견↓",2018-05-03,"
[사진 제공 = 유진투자증권] 유진투자증권은 3일 현대일렉트릭이 1부닉 기대 이하의 실적을 거뒀다면서 투자의견은 기존 '매수'에서 '중립'으로 낮췄다. 목표주가 10만원은 유지했다.현대일렉트릭은 1분기 실적으로 매출 4301억원, 영업손실 308억원을 기록했다. 매출은 전년 동기 대비 6.2% 줄었고 영업손익은 '적자전환'했다.이상우 연구원은 ""실적부진의 이유는 매출감소에 따른 고정비 부담증가""라면서 ""조선시황 부진으로 박용기기(발전기/배전반) 매출이 부진한데다, 중동수주 감소로 현재는 이익 기여도가 낮은 아프리카 육상용, ESS 등이 매출로 인식되고 있기 때문""이라고 분석했다.그는 또 ""신규시장 진출을 위한 공격적 접근으로 수주관련 비용 21억원을 충당금 설정한 것도 실적부진에 기여했다""면서 ""특별한 실적증가 기대감이 2분기에도 나타나기 힘들다는 점을 고려하면 조선 관련 기기수주 증가 이후가 실질적인 현대일렉트릭 매수시점이라고 판단한다""고 강조했다.[디지털뉴스국 박진형 기자]",https://finance.naver.com/news/market_special_read.nhn?article_id=0004144227&office_id=009&type=title&keyword=
282,실적부진,LG디스플레이,"LG디스플레이, 실적 우려 '신저가'",2018-06-26,"LG디스플레이가 신저가를 기록했다.26일 오전 9시 7분 현재 LG디스플레이는 전날보다 650원(3.46%) 내린 1만8150원에 거래되고 있다. 장초반 1만7950원까지 내리며 신저가를 경신했다.한국투자증권은 이날 LG디스플레이에 대해 현금 창출 능력이 빠른 속도로 악화되고 있다며 목표주가를 기존 3만7000원에서 2만9000원으로 하향조정했다. 투자의견은 ‘매수’를 유지했다.이 증권사 유종우 연구원은 ""LCD 패널가격 하락이 지속되면서 지난 1분기 패널업체 중 유일하게 적자전환했고 2분기에도 적자폭이 크게 확대될 것""이라며 ""패널가격 하락폭이 줄어들 것으로 기대했던 6월까지도 패널가격 하락이 축소되지 않고 있어 3분기에도 적자는 지속될 것""이라고 전망했다.정형석 한경닷컴 기자 chs8790",https://finance.naver.com/news/market_special_read.nhn?article_id=0003967755&office_id=015&type=title&keyword=
